RestaurantName,URL,REWARDS_PROGRAM_FEATURE,Rewards,Rewards Signup,TOAST_GIFT_CARDS_FEATURE,Gift Cards,Find Card,ONLINE_ORDERING_FEATURE,Online Order
Stained Glass Pub,http://www.stainedglasspub.net,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/stained-glass-pub/giftcards,,ONLINE_ORDERING,
Pizza Roto,http://pizzaroto.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Harry Caray's,https://harrycarays.com,,,,TOAST_GIFT_CARDS,,,,
Big Town Hero,http://bigtownhero.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
PourMyBeer Test Restaurant,https://pourmybeer.com,,,,,,,,
Bootjack Wood Fired,http://www.pizzamolina.com,REWARDS_PROGRAM,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,ONLINE_ORDERING,FAILED TO GET
DB's • Eats & Beats •,http://www.dbscolumbia.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/dbs-eats-n-beats/v2/online-order#!/
Sushiato,http://www.sushi-ato.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Pizzabar 141,http://www.pizzabar141.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Unleavened Fresh Kitchen,http://unleavened.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Johnny's Hall of Fame,https://johnnyshalloffame.com,,,,,,,,
Fishnet,http://www.eatfishnet.com,REWARDS_PROGRAM,,https://www.toasttab.com/fishnet-baltimore/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/fishnet-baltimore/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/fishnet-baltimore/v2/online-order#!/
What's for Doner,http://www.wfdoner.com/,,,,TOAST_GIFT_CARDS,,,,
Here's How,https://www.heres-how.bar/,,,,,,,,
Bar Bandini,http://www.barbandini.com,,,,TOAST_GIFT_CARDS,,,,
Smoke N The City,https://www.smokenthecity.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Purple Onion,http://www.purpleonionsaluda.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-purple-onion/giftcards,,,
Copper State Brewing Co,https://www.copperstate.beer,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Gunwhale Ales,http://www.Gunwhaleales.com,,,,TOAST_GIFT_CARDS,,,,
The Forge Steakhouse,http://www.TheForgeMorton.com,REWARDS_PROGRAM,,https://www.toasttab.com/the-forge-steakhouse/rewardsSignup,TOAST_GIFT_CARDS,,,,
Roast House Pub & Restaurant,http://www.theroasthouse.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/roast-house-pub-restaurant-pawtucket/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/roast-house-pub-restaurant-pawtucket/v2/online-order#!/
Boot Lake Bar & Grill,https://www.bootlakebar.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Uncle Bear's Brewery,http://www.unclebearsaz.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/uncle-bears-grill-and-tap/giftcards,,,
Farmer's Table,http://www.farmerstableboca.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/farmers-table-boca/giftcards,,ONLINE_ORDERING,
Little Donkey,http://thelittledonkey.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Nhinjo South Western,https://www.nhinjo.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/nhinjo-south-western/giftcards,,,
Dented Keg Brewing Company,https://www.dentedkeg.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The '401 Table and Tap,https://www.the401bellaire.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-401-table-and-tap/v2/online-order#!/
Nick's Cage'n Gastro Pub,http://www.grinderhousecoffeeshop.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Urban Growler Brewing Company,http://www.urbangrowlerbrewing.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Wasabi,http://wasabidsm.com/wasabi-ankeny/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Horseshoe Taverne,https://www.horseshoetaverne.com/,REWARDS_PROGRAM,,https://www.toasttab.com/horseshoe-taverne-durham/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/horseshoe-taverne-durham/v2/online-order#!/
Iverstine Butcher,https://www.iverstinefarms.com/,,,,TOAST_GIFT_CARDS,,,,
Nikanos,http://www.nikanos.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Cozy Cottage,https://cozyupdenver.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Omar's Pizza & Mediterranean Grill,http://www.omarspmg.com,,,,,,,ONLINE_ORDERING,
Lost Dog Cafe,https://www.lostdogcafe.com/,,,,,,,ONLINE_ORDERING,
Taco Love Grill - White Marsh,http://www.tacolovegrill.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bistro Nota,https://www.bistronota.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/bistro-nota/v2/online-order#!/order
SOCIETY #1001 - Cherry Street,http://societyburger.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Red Monkey Downtown,https://redmonkeydowntown.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/red-monkey-downtown-walla-walla/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/red-monkey-downtown-walla-walla/v2/online-order#!/
Pizza Sociale,http://www.pizzasociale.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Lovett's Inn & Restaurant,https://www.lovettsinn.com,,,,TOAST_GIFT_CARDS,,,,
Roots on Railroad,https://rootsonrailroad.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Ohio City Pizzeria,http://www.ohiocitypizzeria.org,,,,TOAST_GIFT_CARDS,,,,
Greek Palace,http://greekpalace.com/,,,,TOAST_GIFT_CARDS,,,,
Cafe Pizzaria,http://www.cafepizzaria.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Little Deli & Pizzeria,https://www.littledeliandpizza.com,,,,TOAST_GIFT_CARDS,,,,
Fifty / Fifty Coffee House & Pub,https://www.5050coffeehousepub.com/,,,,,,,ONLINE_ORDERING,
MIRO,https://www.mirorestaurant.com/,,,,TOAST_GIFT_CARDS,,,,
Thai Ginger,http://www.thaiginger.com,,,,,,,ONLINE_ORDERING,
The Crest Room,https://thecrestroom.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-crest-room/giftcards,,ONLINE_ORDERING,
The Hub,https://www.hubsananselmo.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-hub-uovyy/v2/online-order#!/
Village Bistro,http://www.villagebistromilford.com,,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/village-bistro-at-the-beach/v2/online-order#!/
Taco Rock,https://thetacorock.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/taco-rock/v2/online-order
Frothy Monkey,https://www.frothymonkey.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Joey's,http://www.joeysfinefood.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/joeys-denver/giftcards,,ONLINE_ORDERING,
Lucy's Lounge,http://www.syrhotel.com,,,,,,,ONLINE_ORDERING,
Comfort LA,http://www.eatcomfortla.com,,,,,,,ONLINE_ORDERING,
Collective - Black Cat,http://www.BethLyonsBlackCat.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Grill 445,http://www.grill445.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
San Pedro,https://sanpedroinn.com/,,,,,,,ONLINE_ORDERING,
Machupicchu Peruvian Cuisine,http://restaurant-machupicchu.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/machupicchu-restaurant/v2/online-order#!/
The Dancing Bean,http://www.dancingbeanscoffee.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Salvadoreno Restaurant #4,https://salvadorenorestaurant.com/menu/,,,,,,,ONLINE_ORDERING,
Sapphire Fine Food and Fancy Drinks,http://www.sapphireknoxville.com,,,,TOAST_GIFT_CARDS,,,,
Jake Rooney's,http://www.jakerooneys.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Crisp Kitchen,http://www.crispkitchen.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Nantasket Flatts,http://www.nantasketflatts-hull.com/,,,,,,,,
Cambridge Market & Cafe,http://www.cambridgemarketandcafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Ling & Louie's Asian Bar and Grill,https://www.lingandlouies.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Pastifico 601,http://www.pasta601.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Sweet Spot,http://thesweetspot.golf,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-sweet-spot/giftcards,,ONLINE_ORDERING,
"""David's Hamburgers",https://davidshamburgers.com,,,,,,,,
D'Angelos Pizza,http://www.dangelospacific.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/dangelos/v2/online-order#!/order
Coast,http://www.coasthighpoint.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Casa do Pastel,http://www.casadopastelusa.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Red Gravy,http://www.redgravyco.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/red-gravy/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/red-gravy/v2/online-order#!/
State of Mind Public House and Pizzeria,http://www.stateofmindpublichouse.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/state-of-mind-public-house-and-pizzeria/v2/online-order#!/
Brent’s Drugs,https://www.brentsdrugs.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Blarney Stone Pub,https://blarneystonepub.yahoosites.com/,,,,,,,,
Tuckerbox,http://www.tuckerboxvermont.com/,,,,TOAST_GIFT_CARDS,,,,
Walters Sports Bar,https://www.waltersdc.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Island Fin Poke,https://www.islandfinpoke.com/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Soul Bowl,http://www.soulbowlmn.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Patterson Inn,http://www.PattersonInn.com,,,,,,,,
Ribbys,http://RibbysUSA.com/,,,,,,,ONLINE_ORDERING,
Petal N Bean Company,http://www.petalnbean.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
PieCraft,http://www.piecraftny.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,https://www.toasttab.com/piecraftny/v2/online-order#!/
Oceans 234,http://www.Oceans234.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/oceans234/giftcards,,,
Charlie's Italian Restaurant & Pizzeria,http://www.charlies-italian.com,,,,TOAST_GIFT_CARDS,,,,
Twenty Manning Grill,http://www.twentymanning.com,,,,TOAST_GIFT_CARDS,,,,
LaRosa's,http://www.larosasofandover.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
9th St. Nook,http://www.9thstreetnook.com,,,,TOAST_GIFT_CARDS,,,,
Stone Country Nightclub & Event Center,http://www.stonecountrynightclub.com,,,,,,,,
The Local,https://thelocaljax.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-local-san-jose/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/the-local-san-jose/v2/online-order
Milwaukee Street Pizza,http://www.milwaukeestreetpizza.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/milwaukee-street-pizza/v2/online-order#!/
Christopher's Kitchen,https://christopherskitchenfl.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/christophers-kitchen/giftcards,,,
Nom Nom Banh Mi,http://nomnombanhmi.store/index.html,REWARDS_PROGRAM,,,,,,,
Canyon River Grill,https://www.canyonriver.net/grill/,REWARDS_PROGRAM,https://www.toasttab.com/canyon-river-grill/rewards,https://www.toasttab.com/canyon-river-grill/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/canyon-river-grill/v2/online-order#!/
Moca Asian Bistro,https://www.mocaasianbistro.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Arrosto Italian Rotisserie,http://arrostoitalian.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/arrosto-italian-rotisserie/v2/online-order#!/
Cilantro Noodle,https://www.cilantronoodle.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Gentry's BBQ,https://www.gentrysbbq.com/,,,,,,,,
Village Idiot Pizza,http://villageidiotpizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Dandelions Restaurant,https://dandelionsrestaurant.com/,,,,TOAST_GIFT_CARDS,,,,
PM Fish & Steak House,http://www.pmrestaurantes.com/en/,,,,TOAST_GIFT_CARDS,,,,
Members Only Lounge,https://membersonlyatlanta.com,,,,,,,,
Richpond Market & Deli,http://www.richpondmarket.com,REWARDS_PROGRAM,,,,,,,
Tsue's Farm,http://www.tsuesfarm.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Laugh Factory,http://www.laughfactory.com,,,,,,,,
Little Lois Cafe,http://www.LittleLois.com,,,,TOAST_GIFT_CARDS,,,,
The Anchor,https://www.theanchorkingston.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/theanchorkingston/v2/online-order#!/
Good Bird,https://www.goodbirdnola.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/good-bird-new-orleans/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/good-bird-new-orleans/v2/online-order#!/
Crowbar Restaurant & Lounge,https://www.toasttab.com/crowbar-restaurant-lounge/v2/online-order#!/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Cotton Kitchen,http://www.cottonkitchenutah.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/cotton-kitchen/v2/online-order#!/
Lyekees Coffee Bar and Brunch,http://www.lyekees.com/,,,,,,,ONLINE_ORDERING,
Bodhi Federal Hill,https://bodhifedhill.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bodhi-fedhill/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/bodhi-fedhill/v2/online-order#!/order
El Rey Taqueria,http://www.elreytaqueria.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/el-rey-taqueria-bunker-hill/v2/online-order#!/
Mohawk,https://www.mohawkaustin.com/,,,,,,,,
Union Restaurant,https://unionpasadena.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/union-pasadena/giftcards,,,
benjy's in The Village,http://www.benjys.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bonanza Steak & BBQ,http://www.bonanzasteakandbbq.com,,,,,,,ONLINE_ORDERING,
South Side Roots,https://www.southsideroots.org,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Barracuda Bistro & Bar,https://www.barracudanewhaven.com,,,,TOAST_GIFT_CARDS,"{""imageData"":{""type"":""Image"",""id"":""cj0s"",""metaData"":{""pageId"":""mainPage"",""isPreset"":false,""schemaVersion"":""2.0"",""isHidden"":false},""title"":""gift card image.jpg"",""uri"":""58a72b_883c9cdbe1d9488f96549a859a8edd73~mv2_d_4228_2682_s_4_2.jpg"",""description"":"""",""width"":4228,""height"":2682,""alt"":"""",""link"":{""type"":""ExternalLink"",""id"":""1ql4"",""metaData"":{""pageId"":""mainPage"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/barracuda-bistro-bar/giftcards"",""target"":""_blank""},""originalImageDataRef"":{""type"":""Image"",""id"":""original_image_18ma"",""metaData"":{""pageId"":""mainPage"",""isPreset"":false,""schemaVersion"":""2.0"",""isHidden"":false},""title"":""ceviche_edited.jpg"",""uri"":""cd2614_13e4055f730a49b6b68ea2d241157d8f.jpg"",""description"":"""",""width"":540,""height"":389,""alt"":""""},""displayMode"":""fill""},""containerId"":""WPht5"",""displayMode"":""fill""}",,,
Ed’s Kitchen,http://www.edskitchencatering.com,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/ed-s-kitchen/v2/online-order#!/
Jacked Steakhouse,http://www.jackedsteakhouse.com,REWARDS_PROGRAM,,https://www.toasttab.com/jacked/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/Jacked/giftcards,,ONLINE_ORDERING,
Main Street Roasters,https://mainstreetroasters.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Takos & Beer,http://www.takosandbeer.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Cohen's Bagel Company,http://www.cohensbagelcompany.com,,,,TOAST_GIFT_CARDS,,,,
Sagos,https://www.sagostavern.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Bricco,https://www.pubbricco.com/,,,,TOAST_GIFT_CARDS,http://www.toasttab.com/bricco-pub/giftcards,,,
Field's Steak & Oyster Bar,https://www.FieldsBSL.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/fields-steak-oyster-bar/giftcards,,,
Desert Door Distillery,http://desertdoor.com,REWARDS_PROGRAM,,,,,,,
CALA,https://www.calarestaurant.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/cala/giftcards,,ONLINE_ORDERING,
The Bungalow Alehouse,http://www.bungalow4u.com,,,,,,,,
Bel Mare Ristorante,https://www.belmareristorante.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/michaels-maidstone-bar-restaurant/v2/online-order#!/
Emilie's,http://www.emiliesdc.com,,,,TOAST_GIFT_CARDS,,,,
MoonShadow,http://moonshadow145.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Level a Small Plates Lounge,http://www.levelannapolis.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Plant to the Plate,https://www.planttotheplate.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Abettor Brewing Company,http://www.abettorbeer.com/,,,,TOAST_GIFT_CARDS,,,,
Hop Haus Brewing Company,https://www.hophausbrewing.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Sal's Pizza,http://www.salspizzacrozet.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Tributary Food Hall,http://www.tributarygolden.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/tributary-food-hall/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/tributary-food-hall/v2/online-order#!/
La Josie,https://www.lajosie.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Parc de Ville,https://www.parcdeville.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/parc-de-ville/giftcards,,,
Ristorante LIDI,http://www.ristorantelidi.com,,FAILED TO GET,FAILED TO GET,,FAILED TO GET,FAILED TO GET,ONLINE_ORDERING,FAILED TO GET
Wildfire Pizza,http://www.wildfirepizzallc.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Phantom Lounge,http://www.phantomdc.com,,,,,,,,
Cask & Pig,http://www.caskandpig.com,REWARDS_PROGRAM,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,ONLINE_ORDERING,FAILED TO GET
PEPPAS JERK CHICKEN,https://www.peppasonline.com,,,,,,,,
Island Ali'i BBQ & Local Food,https://www.islandalii.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/island-alii-bbq/v2/online-order#!/order
Beef Shack,https://www.beefshack.com,REWARDS_PROGRAM,,https://www.toasttab.com/beef-shack-bartlett/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Pour & Famous,http://www.pourandfamous.com,,,,TOAST_GIFT_CARDS,,,,
Pure Project,http://www.purebrewing.org,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Les Amis Restaurant,http://www.lesamisrestaurant.com,,,,,,,,
Leku Ona,http://www.lekuonaid.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Bamboo Sushi,http://www.bamboosushi.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bamboo-sushi-se-28th/giftcards,,ONLINE_ORDERING,
Tout De Sweet Pastry Shop,https://www.toutdesweetshop.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Landmark,https://www.landmarkcleveland.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Draught Horse Pub & Grill,http://www.DraughtHorse.com,,,,TOAST_GIFT_CARDS,,,,
Little Italy Pizza,https://www.littleitalygroveport.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/littleitalygroveport/v2/online-order#!/
Magic Cup Cafe,https://www.magiccupcafe.com,,,,TOAST_GIFT_CARDS,,,,
Pachanga Cocina Mexicana,http://pachangacocina.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Los Tios,https://www.lostiosrestaurant.com,,,,,,,,
Next Round Bar & Grill,http://www.nextroundsa.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/next-round-bar-grill/v2/online-order#!/
The Verandah at Broadway Market,http://www.theverandahkitchen.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,"{""imageData"":{""type"":""Image"",""id"":""dataItem-k55ov71w"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""title"":"""",""uri"":""7b1009_ef1a8eb94bf644a4bd735879f1ce2a11~mv2.jpg"",""description"":"""",""width"":555,""height"":129,""alt"":""Broadway Order Take-out.jpg"",""name"":""Broadway Order Take-out.jpg"",""link"":{""type"":""ExternalLink"",""id"":""dataItem-k55ownsz"",""metaData"":{""pageId"":""c1dmp"",""isPreset"":false,""schemaVersion"":""1.0"",""isHidden"":false},""url"":""https://www.toasttab.com/the-verandah-baltimore/v2/online-order#!/"",""target"":""_blank""},""displayMode"":""fill""},""containerId"":""comp-k55ov5z3"",""displayMode"":""fill""}"
Gayle's Bakery & Rosticceria,http://www.gaylesbakery.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Eat Love,http://www.eatlove.co,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Lucioso's Pub,http://www.luciosospub.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Warwick Hotel,http://www.thewarwickhotel.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Zarda Bar-B-Q,https://zarda.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/zarda-bar-b-q-lenexa/v2/online-order#!/
Wild Tacoz,https://koolfoods.com/,,,,,,,ONLINE_ORDERING,
Dream Cake,http://www.dreamcakevbva.com,,,,,,,,
Athens Burger Bar,http://www.commonareamarket.com,,,,,,,ONLINE_ORDERING,
Big Hops,http://www.bighops.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Warehouse 72,http://main.warehouse72.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Burger City,http://www.burgercityli.com,,,,,,,,
Yourway Restaurant,http://www.yourwayrestaurant.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/your-way-restaurant/v2/online-order#!/
Poke Ur Way,http://www.pokeurway.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/poke-ur-way-food-truck/v2/online-order#!/
Blue Moon Diner,http://www.bluemoondiner.net,,,,TOAST_GIFT_CARDS,,,,
Catalina Coffee & Cookie Co.,https://www.catcookieco.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/catalina-coffee-cookie-co/v2/online-order#!/
Superior Grill,https://superiorgrill.com/,,,,,,,,
1910 Fresh Mexican,http://www.1910fresh.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Garage Brewery,http://garage-brewery.com,,,,TOAST_GIFT_CARDS,,,,
Stafford Wings,http://www.staffordwings.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Dempsey's Seafood & Steak Restaurant,https://eatatdempseys.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/dempseys-seafood-steak-restaurant/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/dempseys-seafood-steak-restaurant/v2/online-order#!/order
The Curb Bar and Grill,https://curbbarandgrill.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Atomic Burger,http://theatomicburger.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
30 Somethin Nite Club,https://www.30somethin.com,,,,,,,,
Simply Slices,http://www.simplyslices.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Highlands & Hearth71,http://www.highlandsdetroit.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/highlands-detroit/giftcards,,,
Some Burros,http://someburros.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/some-burros-rural-rd-tempe/v2/online-order#!/
FatDuck Tavern & Grill,http://www.fatduckgrill.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/fatduck-tavern-grill/v2/online-order#!/
Gott's Roadside,http://www.gotts.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Sins Gastrobar,http://www.sinsgastrobar.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Yarmouth House Restaurant,http://www.yarmouthhouse.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
