RestaurantName,URL,REWARDS_PROGRAM_FEATURE,Rewards,Rewards Signup,TOAST_GIFT_CARDS_FEATURE,Gift Cards,Find Card,ONLINE_ORDERING_FEATURE,Online Order
Pies 'n' Thighs,http://www.piesnthighs.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pies-n-thighs/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/pies-n-thighs/v2/online-order#!/
Heart & Soul Cafe,http://www.heartandsoul.cafe,,,,,,,ONLINE_ORDERING,
Frankie's Pizza,http://frankiespizzaeg.com/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Olympic Cafe,http://www.olympiccafesd.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
PurePoke,http://www.purepoketx.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Fuku,http://www.eatfuku.com,,,,,,,,
Vinni's Pizza & Pasta,https://vinnispizza-pasta.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/vinnispizza-pasta/v2/online-order#!/
Hop River Brewing Company,http://www.hopriverbrewing.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Noona's,https://www.noonaspizza.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/noonas/v2/online-order#!/
Anita's Kitchen,https://anitaskitchen.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/aktakeaway/v2/online-order#!/
Salty Fig Kitchen & Pantry,http://www.saltyfig.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Stilt House,http://www.stilthousegastrobar.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Southside Pizza,http://www.southsidepizzapie.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/southsidepizzapie/v2/online-order#!/
BoxCar Betty's,http://www.boxcarbetty.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
North Of Chicago Pizza,http://www.northofchicagopizza.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/north-of-chicago-pizza/v2/online-order#!/
Fort 88 Smokehouse,http://www.fort88smokehouse.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-rustic/v2/online-order
The Hidden Pig,https://www.thehiddenpighaverhill.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
EVOS Pinecrest,http://evos.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/b79fd922-17e7-4ded-b8b4-0279054b0d07#!/
The Dive Steam Kettle Cooking,https://www.divesteamkettlecooking.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/the-dive-skc/v2/online-order#!/
Tortilla Press Cantina,http://tortillapresscantina.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Yo Momma's Frozen Yogurt,https://www.yomommasfrozenyogurt.com,REWARDS_PROGRAM,,,,,,,
Bar Helix,https://www.insidethehelix.com,,,,,,,,
West Coast Provisions,https://westcoastrva.com,,,,TOAST_GIFT_CARDS,,,,
Greyhound Tavern,http://greyhoundtavernbridgewater.com/,,,,,,,,
Paz Cantina Taqueria y Cantina,http://www.pazcantina.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Kuma's Corner,https://kumascorner.com/location/kumas-west-loop/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/kumas-corner-the-original/giftcards,,,
Hooked JC,https://hookedjc.com/,,FAILED TO GET,FAILED TO GET,,FAILED TO GET,FAILED TO GET,,FAILED TO GET
Somtum Modern Thai Cuisine,http://www.somtummondernthaicuisine.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Condado Tacos,http://www.condadotacos.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/condado-tacos-downtown-cbus/giftcards,,ONLINE_ORDERING,
Taco Lingo,https://tacolingo.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/taco-lingo-uptown/v2/online-order#!/
Krabby's Seafood Joint,https://www.krabbys.com/,,,,,,,ONLINE_ORDERING,https://www.toasttab.com/locations/abb28389-8cd5-48cb-9ccb-6bc9a98e08be#!/
Union Common,http://www.unioncommon.com,,,,TOAST_GIFT_CARDS,,,,
Firecakes,http://www.firecakesdonuts.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/firecakes-lincoln-park/giftcards,https://www.toasttab.com/firecakes-lincoln-park/findcard,ONLINE_ORDERING,https://www.toasttab.com/firecakes-wells-street-market/v2/online-order#!/
Enzo's Pizza and Grill,http://enzospizzaandgrill.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Chalawan,http://www.thechalawan.com/,,,,,,,ONLINE_ORDERING,
Adda Lounge & Restaurant,http://www.addafood.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
CRAFT Donuts + Coffee,https://www.craftdonutscoffee.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/craft-donuts-coffee/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/locations/41a3191d-f8c8-47a8-a02a-b8418526159b#!/
Pastaria,http://www.pastariastl.com,,,,TOAST_GIFT_CARDS,,,,
French Gourmet Bistro,http://frenchgourmetbistro.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
M Restaurant at the Morris House Hotel,http://www.mrestaurantphilly.com,,,,TOAST_GIFT_CARDS,,,,
Call,https://www.beckon-call.com/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
XXX-Cookiegazm,https://www.cookiegazm.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Hooley House Sports Pub & Grille,https://www.1funpub.com/,REWARDS_PROGRAM,,https://www.toasttab.com/hooley-house-sport-pub-and-grille-mentor/rewardsSignup,TOAST_GIFT_CARDS,https://www.toasttab.com/hooley-house-sport-pub/giftcards,https://www.toasttab.com/hooley-house-sport-pub/findcard,ONLINE_ORDERING,
Bazati,https://www.bazatiatl.com,,,,TOAST_GIFT_CARDS,,,,
MAAK,https://sushiguyco.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Kellner International Bar and Grill,http://www.kellnerint.com,,,,,,,,
Bouldin Creek Cafe,http://bouldincreekcafe.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bouldin-creek-cafe/giftcards,,ONLINE_ORDERING,
House of Wings,http://www.houseofwingmiami.com,,,,,,,ONLINE_ORDERING,
Jamba,https://www.jambajuice.com/,,,,,,,,
Sam's No.3,https://samsno3.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Union Street Tavern,http://www.UnionStreetTavern.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/USTavern/v2/online-order
Craig Mazz's Pizza & Italian Cuisine,http://www.Craigmazzspizza.com,,,,TOAST_GIFT_CARDS,,,,
Back Yard Burgers,https://www.backyardburgers.com/locations/baton-rouge-la,,,,,,,,
Cioffi's Italian Restaurant & Pizzeria,http://www.cioffisfood.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Spiteful Brewing,http://www.spitefulbrewing.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
McArthur's Systems,http://www.mcarthurs.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mola Mola Poke Restaurant,http://www.molamolapoke.com,,,,,,,ONLINE_ORDERING,
FIG & OLIVE,http://www.figandolive.com/restaurants-and-menus/ny-westchester,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Next of Kin,http://www.nextofkinevanston.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Giardino Neighborhood Cucina,http://www.giardinosd.com,REWARDS_PROGRAM,,,,,,,
Divine12 Cafe,http://www.divine12cafe.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Switchyard Brewing Company,http://www.switchyardbrewing.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
OC,http://www.organiccornerny.com,,,,TOAST_GIFT_CARDS,,,,
Brooklyn Pizza Authority,http://www.bkpizzaauthority.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
La Casita Pupuseria & Cocina C.A.,http://www.lacasitapupusas.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Wayside Market,http://www.waysidemarket.com,,,,,,,ONLINE_ORDERING,
Habit Doughnut Dispensary & Carbon Cafe & Bar,http://www.habitdoughnuts.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Pancake House,http://www.pancakehousecolumbus.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Pressroom,http://www.eatatpressroom.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/pressroom/giftcards,,ONLINE_ORDERING,
Exodus Bagels,http://www.exodusbagels.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/exodus-bagels-roslindale/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/exodus-bagels/v2/online-order#!/
Thee Manor,http://www.TheeManor.com,,,,,,,,
Lolo Hawaiian BBQ,http://www.lolobbq.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Boudreaux's Cajun Kitchen,http://go-cajun.com,,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/rewards,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/rewardsSignup,,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/giftcards,https://www.toasttab.com/boudreauxs-cajun-kitchen-fuqua/findcard,,
The Late Bloomer,http://latebloomerchicago.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Bavarian Bakery and Deli,http://www.yourfavoritebakery.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/bavarian-bakery-and-deli/v2/online-order#!/order
Whidbey Doughnuts,http://www.whidbeydoughnuts.com,REWARDS_PROGRAM,https://www.toasttab.com/whidbey-doughnuts/rewards,https://www.toasttab.com/whidbey-doughnuts/rewardsSignup,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/whidbey-doughnuts/v2/online-order#!/
Dos Toros,https://www.dostoros.com/,,,,TOAST_GIFT_CARDS,,,,
The Bread Box,http://www.breadboxak.com,REWARDS_PROGRAM,,,,,,,
Hops n Drops,http://hopsndrops.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/ff7003e2-1f4d-4714-9b00-c5b8eda9a5b9#!/
The Juicy Crab,https://www.thejuicycrab.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Izzy's Taqueria,http://www.izzystaqueria.com,,,,,,,ONLINE_ORDERING,
Mike's Restaurant,http://www.mikesfairhaven.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
"""Coach's Bar & Grill Stevensville",http://www.coachsbarngrill.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/coachs-bar-grill/v2/online-order#!/
Club Groove,http://www.ubgroovenyc.com,,,,,,,,
FIG & OLIVE,http://www.figandolive.com/restaurants-and-menus/houston,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
The Brew Kettle,http://thebrewkettle.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Jack's Bar Steakhouse,http://jacksnewhaven.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Fire Wings Fairfield,https://www.firewings.com/fairfield-ca-94533,,,,TOAST_GIFT_CARDS,,https://www.toasttab.com/fire-wings/findcard,ONLINE_ORDERING,https://www.toasttab.com/firewings-msa2-2-fairfield/v2/online-order#!/
Kuma's Corner,http://www.KumasCorner.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/kumas-corner-the-original/giftcards,,ONLINE_ORDERING,
BomboBar,http://www.bombobar.com/,,,,,,,ONLINE_ORDERING,
The Ginger Root Restaurant & Bar,http://www.gingerrootasiankitchen.com,,,,,,,ONLINE_ORDERING,
Taino's Bakery,http://www.tainosbakery.com,REWARDS_PROGRAM,https://www.toasttab.com/tainosbakery/rewards,https://www.toasttab.com/tainosbakery/rewardsSignup,,,,ONLINE_ORDERING,https://www.toasttab.com/locations/d4ed464b-8d88-4092-ad95-91921c9e5d4b#!/
Repeat Returns Test Restaurant,https://repeatreturns.com,,,,,,,,
Drew King's Test Restaurant,http://www.drewkings.com,,,,,,,ONLINE_ORDERING,
Blue Moon Waterfront Grille,http://www.bluemoongrille.com,,,,TOAST_GIFT_CARDS,,,,
Platform T,https://www.platformt.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
POKÉ BAR,http://www.pokebardc.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,https://www.toasttab.com/poke-bar-arlington/v2/online-order#!/
Field & Vine,https://www.fieldandvinesomerville.com,,,,,,,ONLINE_ORDERING,
Spin Pollo,http://www.spinpollo.com,,,,,,,ONLINE_ORDERING,
Sopraffina Marketcaffe,https://www.sopraffina.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/sopraffina-marketcaffe-adams/giftcards,https://www.toasttab.com/sopraffina-marketcaffe-adams/findcard,ONLINE_ORDERING,https://www.toasttab.com/locations/d91f9544-2e44-429d-b93a-4516b1c13494#!/
Local Taco,https://www.localtaco.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Four Cafe,http://www.fourcafe.net,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/four-cafe/giftcards,,ONLINE_ORDERING,
FG,http://www.michiganandtrumbullpizza.com,,,,TOAST_GIFT_CARDS,,,,
Mr.Chens,http://www.mrchens.com,,,,,,,ONLINE_ORDERING,
Quintana's Speakeasy,https://qbds.net/speakeasy/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/quintanas-speakeasy/giftcards,,,
Gambino's Pizza,https://www.gambinospizza.com/stores/ks/andover.html,,,,,,,ONLINE_ORDERING,
Maya Taqueria,http://www.mayataqueria.com,REWARDS_PROGRAM,,,,,,,
Violet,https://www.violetseattle.com/,,,,TOAST_GIFT_CARDS,,,,
Noshville Delicatessen,http://www.noshville.com,,,,TOAST_GIFT_CARDS,,,,
Brushfire Tacos Y Tapas,http://www.brushfiretacos.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/fe27d758-4288-48b5-a984-826fc2d1373a#!/
Lehmans Farmhouse,https://www.lehmansfarmhouse.com,,,,,,,,
Bagelsaurus,http://www.bagelsaurus.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/bagelsaurus/giftcards,,ONLINE_ORDERING,
Casa Amore,https://www.CasaAmore.net,,,,TOAST_GIFT_CARDS,,,,
Jimmies - Test,http://www.josephinepratt.com,,,,,,,,
Vitaly Caffe,http://www.vitaly.net/home,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Mighty Fine Burgers Fries and Shakes,https://mightyfineburgers.com/,,,,,,,ONLINE_ORDERING,
Slice420,http://www.slice420.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/slice-420/v2/online-order#!/
Toast,http://www.toastmilwaukee.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/toast-mke/giftcards,https://www.toasttab.com/toast-mke/findcard,ONLINE_ORDERING,
Sawmill Grill,http://thesawmillgrill.com/,,,,TOAST_GIFT_CARDS,,,,
Swan Street Diner,http://www.swanstreetdiner.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/swan-street-diner/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/swan-street-diner/v2/online-order#!/
Higher Grounds,https://www.highergrounds.me,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Gelato Boy,http://gelatoboy.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Manning's Steaks and Spirits,https://www.manningsteaks.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/mannings-steaks-and-spirits/giftcards,,ONLINE_ORDERING,
Sweet Leaf - Glebe,http://www.sweetleafcafe.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/42632668-0b4b-4a80-9339-1c55e8bca4c3#!/
The Castle: A Board Game Cafe,http://thecastlebeverly.com/,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/thecastlebev/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/thecastlebev/v2/online-order#!/order
Ebisu Restaurant,http://www.ebisusushi.com,,,,,,,,
Larkin Filling Station,https://larkinsquare.com/things-to-do/filling-station/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Big Mill's Cheesesteaks,https://bigmills.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/big-mills-cheesesteaks/v2/online-order#!/
Dairy Dream,http://www.dairydreamweb.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Galaxy Taco,http://www.galaxytaco.com/,,,,TOAST_GIFT_CARDS,,,,
D'Allesandro's Pizza,http://www.dalspizza.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/d-allesandros-pizza/v2/online-order#!/
Costa Manhattan Beach,http://www.costa-mb.com,,,,TOAST_GIFT_CARDS,,,,
Boss Man Burgers,http://bossmanburger.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Cafe Pizzaiolo,http://www.cafepizzaiolo.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Latin Cafe 2000,http://www.latincafe.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/latin-cafe-2000-brickell-2/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/latin-cafe-2000-brickell-2/v2/online-order#!/
Lincoln & Main Gastropub,http://lincolnmain.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/lincoln-main-restaurant/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/lincoln-main-restaurant/v2/online-order#!/
Fifth Frame Brewing,http://www.fifthframe.co,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Troupe429,http://troupe429.com,,,,,,,,
La Casita Pupuseria & Market,http://lacasitapupusas.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
HUMMUS,https://www.hummusbowls.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/47c47b01-68d6-4856-9921-b46193e60140
Mamma Susi Bakeshop,https://turano.com/mamma-susi/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Fire Wings Davis,https://www.firewings.com/davis-ca-95616,,,,TOAST_GIFT_CARDS,,https://www.toasttab.com/fire-wings/findcard,ONLINE_ORDERING,https://www.toasttab.com/fire-wings-davis/v2/online-order#!/
Cinderlands Warehouse,https://www.cinderlands.com/locations/cinderlands-warehouse,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/cinderlands-beer-co/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/cinderlands-warehouse/v2/online-order#!/
Saddleback BBQ Retail,http://www.saddlebackbbq.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Clover and the Bee,https://www.thecloverandthebee.com/menu,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/clover-and-the-bee/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/clover-and-the-bee/v2/online-order#!/
Bridgewater Bank Tavern and Restaurant,https://www.bridgewaterbanktavern.com,,,,,,,,
Jaipur Royal Indian Cuisine,http://www.jaipurcuisine.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/jaipur-royal-indian-cuisine/v2/online-order
Two Boots DTLA,http://www.twoboots.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Wiz Kidz,http://www.wizkidzlv.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/wizkidz/v2/online-order#!/
Lucha Libre Mission Hills,https://www.luchalibretacoshop.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/lucha-libre-gourmet-taco-shop-university-ave/v2/online-order#!/
Wing It On!,https://www.wingiton.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Shakespeare Pub,http://www.shakespearepub.com,,,,TOAST_GIFT_CARDS,,,,
RASA,http://www.rasagrill.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/rasa/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/rasa/v2/online-order#!/
London Heights British Sports Pub,https://www.londonheightsbritishpub.com/,REWARDS_PROGRAM,,,,,,,
Five Suns Brewing,http://www.fivesunsbrewing.com,,,,,,,,
The Heritage Restaurant,http://www.morgantownheritage.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Souvlaki Fast Royal Palm,http://souvlakifast.com/locations/royal-palm-beach/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Espanola Cigar Bar & Lounge,http://www.espanolacigarbar.com,,,,,,,,
The Tavern at Hotel Millersburg,http://www.hotelmillersburg.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Sopraffina Marketcaffe (Lunch Only),https://www.sopraffina.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/sopraffina-marketcaffe-adams/giftcards,https://www.toasttab.com/sopraffina-marketcaffe-adams/findcard,ONLINE_ORDERING,https://www.toasttab.com/locations/d91f9544-2e44-429d-b93a-4516b1c13494#!/
Local Taco,https://www.localtaco.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Barrio Taqueria + Tequila,http://www.BarrioRVA.com,,,,TOAST_GIFT_CARDS,,,,
Lucha Libre,http://www.luchalibretacoshop.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/lucha-libre-gourmet-taco-shop-university-ave/v2/online-order#!/
Spread Wood Fire Eater,http://www.SpreadWoodFireEatery.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
GARDEN BAR,http://www.gardenbarpdx.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
"""Bay Meadows",http://roamburgers.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/roam-artisan-burgers-union/giftcards,,ONLINE_ORDERING,
Kind Bean,http://thekindbean.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
The Purple Pub,http://www.purple-pub.com,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
RiNo Yacht Club,http://rinoyachtclub.com,REWARDS_PROGRAM,,,,,,,
Percolate,https://www.percolatetea.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Beecher's Handmade Cheese,http://beechershandmadecheese.com/,,,,,,,ONLINE_ORDERING,
Three Notch'd Brewing Company,http://threenotchdbrewing.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Iron Pig Smokehouse,http://www.theironpigsmokehouse.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/the-iron-pig-smokehouse/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/the-iron-pig-smokehouse/v2/online-order#!/
Birch,http://www.restaurantbirch.com,,,,,,,,
Garden 33,http://www.diGrden33nj.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
BTB Burrito,http://www.btbburrito.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/btbburrito/giftcards,,,
Somkit,http://www.somkitdixon.com,,,,TOAST_GIFT_CARDS,https://www.toasttab.com/somkit/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/somkit/v2/online-order#!/
Orinoco: A Latin Kitchen,http://www.orinocokitchen.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/locations/fb00bfba-6f4f-49d4-98ba-d5ab423aa004#!/
Folk,http://www.goodasfolk.com,,,,TOAST_GIFT_CARDS,,,,
Penny Oven/ Holi - Organic Takeout Indian Cusine,http://www.pennyoven.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/penny-oven/giftcards,,ONLINE_ORDERING,https://www.toasttab.com/penny-oven/v2/online-order#!/
Giovanni's In-N-Out Burger,http://www.gcapurroart.com,REWARDS_PROGRAM,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,ONLINE_ORDERING,FAILED TO GET
Springbrook Golf and Grill,http://www.springbrook.golf,REWARDS_PROGRAM,FAILED TO GET,FAILED TO GET,TOAST_GIFT_CARDS,FAILED TO GET,FAILED TO GET,,FAILED TO GET
Crossroads Seafood and Steakhouse,http://www.CrossRoadsPlantCity.Com,,,,,,,,
Ohana Kitchen,https://www.ohana.kitchen,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
*Hive and Hibernation*,http://www.HiveandHibernation.com,,,,,,,ONLINE_ORDERING,
Luther's BBQ,https://www.lutherskc.com/,,,,TOAST_GIFT_CARDS,,,,
Hogwood BBQ,http://www.hogwood.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/hogwood-bbq/v2/online-order#!/
3 Winds Eatery,https://3windseatery.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Test Restaurant - Edmund Law,"com""",,FAILED TO GET,FAILED TO GET,,FAILED TO GET,FAILED TO GET,,FAILED TO GET
Il Corallo Trattoria,https://www.ilcorallotrattoria.com/,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,
Fresh Fit Foods,https://www.freshfitfoods.online/,REWARDS_PROGRAM,,,,,,ONLINE_ORDERING,
Kuma's Corner,http://www.kumascorner.com,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,https://www.toasttab.com/kumas-corner-the-original/giftcards,,ONLINE_ORDERING,
Liv's Shack,http://www.livsshack.com/,REWARDS_PROGRAM,,,TOAST_GIFT_CARDS,,,,
Ghost Pepper,http://www.ghostpepperboston.com,,,,TOAST_GIFT_CARDS,,,ONLINE_ORDERING,https://www.toasttab.com/ghost-pepper/v2/online-order#!/
